image 1/678 /home/michael/animal/unlabeled/006baded5400ecfbab4b6b83579cc4b2.jpg: 640x640 1 deer, 3.8ms
image 215/678 /home/michael/animal/unlabeled/5607ad41dbab9b50b9ff759f3928693e.jpg: 640x640 1 coyote, 3.2ms
image 216/678 /home/michael/animal/unlabeled/56380db22886b9a07bd8a61277808ffd.jpg: 640x640 5 birds, 3.2ms
image 217/678 /home/michael/animal/unlabeled/5673faab74f5bfabf388301200497545.jpg: 640x640 1 coyote, 3.2ms
image 218/678 /home/michael/animal/unlabeled/5691cc83d7a92d1c107bfcd71a2745d1.jpg: 640x640 1 deer, 3.1ms
image 219/678 /home/michael/animal/unlabeled/56f81710a314cce93f1199f2169bbdff.jpg: 640x640 2 coyotes, 3.2ms
image 220/678 /home/michael/animal/unlabeled/5763afd17e1d420bfea1e91f382218a0.jpg: 640x640 1 deer, 3.2ms
image 221/678 /home/michael/animal/unlabeled/57796e68d9bfb90fc8dc4ff853ab863f.jpg: 640x640 2 birds, 4.1ms
image 222/678 /home/michael/animal/unlabeled/578f9520562f9b8f79ce73ade4713da6.jpg: 640x640 1 coyote, 3.2ms
image 223/678 /home/michael/animal/unlabeled/57a63d29bdcebae62894b74de6b06543.jpg: 640x640 1 person, 3.1ms
image 224/678 /home/michael/animal/unlabeled/57ceca6ef0ae768cc8c1851b44160670.jpg: 640x640 1 coyote, 3.2ms
image 225/678 /home/michael/animal/unlabeled/58b2d092994de0b55236915948a1a038.jpg: 640x640 1 coyote, 3.2ms
image 226/678 /home/michael/animal/unlabeled/58d56274659895b4e73e976832ebe253.jpg: 640x640 (no detections), 3.1ms
image 227/678 /home/michael/animal/unlabeled/5942358a204a818af90023f645531522.jpg: 640x640 1 bobcat, 1 coyote, 3.2ms
image 228/678 /home/michael/animal/unlabeled/594634c4fe236b6eaf0504cfbb789ac1.jpg: 640x640 1 person, 3.1ms
image 229/678 /home/michael/animal/unlabeled/5973cfc324376a0425e35a71e45b41a4.jpg: 640x640 1 coyote, 3.2ms
image 230/678 /home/michael/animal/unlabeled/59d0ef3b3a27b77d07100dc66a8f26ee.jpg: 640x640 1 coyote, 3.1ms
image 231/678 /home/michael/animal/unlabeled/59f498f7267c6619accb2ff2d69742d6.jpg: 640x640 1 bird, 3.1ms
image 232/678 /home/michael/animal/unlabeled/5a29ccf89b9ab932aa55b14b48dc0cd4.jpg: 640x640 1 deer, 3.2ms
image 233/678 /home/michael/animal/unlabeled/5a52959355fda7914c13b8b450975780.jpg: 640x640 1 coyote, 3.1ms
image 234/678 /home/michael/animal/unlabeled/5a60e738794c672bd91ebd00687aba30.jpg: 640x640 1 deer, 3.2ms
image 235/678 /home/michael/animal/unlabeled/5acee29401793602654a79448195bb84.jpg: 640x640 (no detections), 3.1ms
image 236/678 /home/michael/animal/unlabeled/5b4f1456142481fd3b85b737b87e9a8e.jpg: 640x640 1 deer, 4.5ms
image 237/678 /home/michael/animal/unlabeled/5c5f17cc6b3bc9884df7276885975ec1.jpg: 640x640 1 deer, 3.2ms
image 238/678 /home/michael/animal/unlabeled/5d775996afec1c3663942d82f9e0aac6.jpg: 640x640 1 deer, 3.1ms
image 239/678 /home/michael/animal/unlabeled/5da55e9e45f3569add03cf6be8caf606.jpg: 640x640 1 coyote, 3.2ms
image 240/678 /home/michael/animal/unlabeled/5dcf2435da2f8f267b18cdff2623f876.jpg: 640x640 2 coyotes, 3.1ms
image 241/678 /home/michael/animal/unlabeled/5f41c5274451015a6388a82db973d125.jpg: 640x640 1 deer, 3.1ms
image 242/678 /home/michael/animal/unlabeled/5f4acd97a2cb03e206a50a0ff9c4ff4b.jpg: 640x640 1 coyote, 3.1ms
image 243/678 /home/michael/animal/unlabeled/5f6a1c09b6d352634e45bf676f895714.jpg: 640x640 1 coyote, 4.4ms
image 244/678 /home/michael/animal/unlabeled/5f80dfe4ccf411cc76b704ffae99c54a.jpg: 640x640 1 deer, 3.1ms
image 245/678 /home/michael/animal/unlabeled/5f8d1903ff30eef13dda0cef2cc62e9a.jpg: 640x640 1 bird, 3.2ms
image 246/678 /home/michael/animal/unlabeled/5fa8f5fb75c37cb59ad8a19d7cb11c13.jpg: 640x640 1 coyote, 3.1ms
image 247/678 /home/michael/animal/unlabeled/602f6be729517b90a7f8ffbaa34a137c.jpg: 640x640 1 deer, 3.1ms
image 248/678 /home/michael/animal/unlabeled/6097cfa993a7f586c36b7bd35f7a051c.jpg: 640x640 (no detections), 3.2ms
image 249/678 /home/michael/animal/unlabeled/610abdbfaa4e159dbc4df8f516dd06d3.jpg: 640x640 1 pig, 3.1ms
image 250/678 /home/michael/animal/unlabeled/61495c1c6bbdb4a51c64f7d327bce3c6.jpg: 640x640 1 coyote, 4.1ms
image 251/678 /home/michael/animal/unlabeled/6179b2337cb1756a9df59031efe2e81c.jpg: 640x640 1 pig, 3.4ms
image 252/678 /home/michael/animal/unlabeled/61e59349d162074c5a02e84b77e3502e.jpg: 640x640 1 deer, 3.1ms
image 253/678 /home/michael/animal/unlabeled/61f692f828d8bd6deb7d40900103a4ea.jpg: 640x640 1 deer, 3.2ms
image 254/678 /home/michael/animal/unlabeled/622ad7c2e00eeb2af37114705ced4cce.jpg: 640x640 1 deer, 3.2ms
image 255/678 /home/michael/animal/unlabeled/6300631b2ac194b9978964b9fe3a0ce6.jpg: 640x640 1 coyote, 1 deer, 3.2ms
image 256/678 /home/michael/animal/unlabeled/630974d2c9b8d655dd4424cae2973a98.jpg: 640x640 1 coyote, 3.2ms
image 257/678 /home/michael/animal/unlabeled/63326e67266b94873adae8c01d6c1731.jpg: 640x640 1 bird, 3.3ms
image 258/678 /home/michael/animal/unlabeled/63437fe9757582277b391a86bebafd21.jpg: 640x640 1 bird, 3.4ms
image 259/678 /home/michael/animal/unlabeled/635a7b7321569fc676c9f6f5b53cf1c6.jpg: 640x640 1 deer, 3.1ms
image 260/678 /home/michael/animal/unlabeled/65da35d102add08a09b303f8b03d5d7e.jpg: 640x640 1 deer, 3.2ms
image 261/678 /home/michael/animal/unlabeled/669e64073243bb2678b64f015fc937e2.jpg: 640x640 2 birds, 3.2ms
image 262/678 /home/michael/animal/unlabeled/66d19ff9998a0340f67a8b46d2664510.jpg: 640x640 1 bird, 3.2ms
image 263/678 /home/michael/animal/unlabeled/672df09bc44988ad047c2cbe4835df69.jpg: 640x640 1 bird, 3.2ms
image 264/678 /home/michael/animal/unlabeled/67cba15d6cd854bcd64239792d1c227f.jpg: 640x640 1 deer, 3.2ms
image 265/678 /home/michael/animal/unlabeled/67dbe3cf4bf9b06f3e9569e7e919c15a.jpg: 640x640 2 deers, 3.1ms
image 266/678 /home/michael/animal/unlabeled/680bfd38f2b0970f3ed2a3ca59c3e444.jpg: 640x640 1 deer, 3.1ms
image 267/678 /home/michael/animal/unlabeled/680d6e26f351919470c448f2d056903d.jpg: 640x640 (no detections), 3.2ms
image 268/678 /home/michael/animal/unlabeled/68760a420900b8ef8c86085c43f13035.jpg: 640x640 1 coyote, 3.1ms
image 269/678 /home/michael/animal/unlabeled/689d5e4f72898dc947d520bcac796bf1.jpg: 640x640 1 coyote, 3.2ms
image 270/678 /home/michael/animal/unlabeled/68d50223f6022c0a52e79bd023bd17e4.jpg: 640x640 2 deers, 3.2ms
image 271/678 /home/michael/animal/unlabeled/68e61ce8c15cefa9bcb833b86e0dfc59.jpg: 640x640 1 bird, 3.2ms
image 272/678 /home/michael/animal/unlabeled/69021fc8079cdb322377a72d65df3233.jpg: 640x640 1 deer, 3.1ms
image 273/678 /home/michael/animal/unlabeled/69fb6e25a1c49809ea65ff219b4df1cc.jpg: 640x640 1 coyote, 3.1ms
image 274/678 /home/michael/animal/unlabeled/6a38e65cb4e06746d02d68a9657c13a7.jpg: 640x640 1 coyote, 3.2ms
image 275/678 /home/michael/animal/unlabeled/6a7e2622f5bbf365d882e7233f10c6d5.jpg: 640x640 1 bird, 3.1ms
image 276/678 /home/michael/animal/unlabeled/6badb0f9221d117bda447fe879883f90.jpg: 640x640 1 bird, 1 person, 3.3ms
image 277/678 /home/michael/animal/unlabeled/6bfbd381eb55629d853a9cc013b6ed0b.jpg: 640x640 2 coyotes, 3.2ms
image 278/678 /home/michael/animal/unlabeled/6c27f6015f00bdf6d901407f26814d5e.jpg: 640x640 1 coyote, 3.2ms
image 279/678 /home/michael/animal/unlabeled/6c4428a5fdbe4c5d54a55ba238e0955c.jpg: 640x640 1 coyote, 3.2ms
image 280/678 /home/michael/animal/unlabeled/6cc7942e81263b7555c51a336e2def43.jpg: 640x640 (no detections), 3.1ms
image 281/678 /home/michael/animal/unlabeled/6cdd2f133551b960a819474989a5340e.jpg: 640x640 1 coyote, 1 deer, 4.4ms
image 282/678 /home/michael/animal/unlabeled/6cf6342de9a8f160252fc37ac899bae1.jpg: 640x640 1 deer, 3.2ms
image 283/678 /home/michael/animal/unlabeled/6db522e82f2e5a4a57d34614d1fbe7ae.jpg: 640x640 2 deers, 4.2ms
image 284/678 /home/michael/animal/unlabeled/6e17291290b222b1756e8ecf9cf5b3bc.jpg: 640x640 1 coyote, 3.2ms
image 285/678 /home/michael/animal/unlabeled/6e229e3f3eedfdfb27b40474c01704a3.jpg: 640x640 1 coyote, 3.2ms
image 286/678 /home/michael/animal/unlabeled/6e354f1382fc60149ece71baf083efd0.jpg: 640x640 1 coyote, 3.2ms
image 287/678 /home/michael/animal/unlabeled/6e3d6e3cabb20ae3cf5a095a3c47d353.jpg: 640x640 1 bobcat, 3.2ms
image 288/678 /home/michael/animal/unlabeled/6e93307ef38b52fa111e8f2a7227af83.jpg: 640x640 2 deers, 4.4ms
image 289/678 /home/michael/animal/unlabeled/6f652e093159a71cad491ccaa534c4bb.jpg: 640x640 1 coyote, 3.2ms
image 290/678 /home/michael/animal/unlabeled/6f72443bb0ebc3acf74204f4600fd6d2.jpg: 640x640 1 bird, 3.2ms
image 291/678 /home/michael/animal/unlabeled/7042aeefebc975299d1c1428236154d8.jpg: 640x640 1 deer, 3.2ms
image 292/678 /home/michael/animal/unlabeled/70575d4c313ffe34cb18bfb29d89fc1b.jpg: 640x640 (no detections), 3.2ms
image 293/678 /home/michael/animal/unlabeled/70b3263fddc5596de05e663682ea146d.jpg: 640x640 2 birds, 3.3ms
image 294/678 /home/michael/animal/unlabeled/716b16eb15d28e6102d074b7056b6170.jpg: 640x640 1 coyote, 3.2ms
image 295/678 /home/michael/animal/unlabeled/720705b1157ddb7a841227e00a1749f1.jpg: 640x640 1 bobcat, 4.3ms
image 296/678 /home/michael/animal/unlabeled/72107624651387d9a0c9031fef8376dc.jpg: 640x640 1 coyote, 3.2ms
image 297/678 /home/michael/animal/unlabeled/72564a518e0d075b1a29067ed9cc2699.jpg: 640x640 1 coyote, 1 deer, 3.2ms
image 298/678 /home/michael/animal/unlabeled/72a2db836061f019602a32565ba63fee.jpg: 640x640 1 coyote, 3.3ms
image 299/678 /home/michael/animal/unlabeled/73aa2997c2e6aea5a22e035f49a3513c.jpg: 640x640 1 deer, 1 pig, 3.2ms
image 300/678 /home/michael/animal/unlabeled/73d8ed10782ab0bd3a39b1f2634c1c07.jpg: 640x640 1 deer, 3.6ms
image 301/678 /home/michael/animal/unlabeled/74a064542832d0092f22bd3622d03e81.jpg: 640x640 1 coyote, 3.2ms
image 302/678 /home/michael/animal/unlabeled/7557848909b3417652274d7ffbdcb9d8.jpg: 640x640 (no detections), 3.1ms
image 303/678 /home/michael/animal/unlabeled/756525cd7aca1605769302d1b9bd8a24.jpg: 640x640 1 deer, 3.2ms
image 304/678 /home/michael/animal/unlabeled/75dc669c4a2a3a6c6cbeaab8cd3a595c.jpg: 640x640 1 deer, 3.2ms
image 305/678 /home/michael/animal/unlabeled/767fc2ee66d75d9573ee271d8e278057.jpg: 640x640 1 deer, 3.2ms
image 306/678 /home/michael/animal/unlabeled/76d4d83be11b338f7021ba447c055eb4.jpg: 640x640 1 deer, 3.2ms
image 307/678 /home/michael/animal/unlabeled/7706069f36fed45e2e82ca800551dc7e.jpg: 640x640 1 deer, 3.3ms
image 308/678 /home/michael/animal/unlabeled/7733a9cca9db33859c2a69f1f7893282.jpg: 640x640 1 coyote, 3.2ms
image 309/678 /home/michael/animal/unlabeled/773f40379b6915a7ef6fd15d8b316c42.jpg: 640x640 1 bird, 4.5ms
image 310/678 /home/michael/animal/unlabeled/780465c74ee8bfde1ab41057dbbb0afc.jpg: 640x640 1 bird, 3.2ms
image 311/678 /home/michael/animal/unlabeled/78dac7cd313b4297b0a58f1fb79000a9.jpg: 640x640 1 deer, 4.3ms
image 312/678 /home/michael/animal/unlabeled/790c150a4b625e180364e7b4df29edcf.jpg: 640x640 1 coyote, 3.2ms
image 313/678 /home/michael/animal/unlabeled/79a3b6645930ae236a001c494a9d187a.jpg: 640x640 1 coyote, 3.1ms
image 314/678 /home/michael/animal/unlabeled/7a13f766fdd63fc917c69a701a4db564.jpg: 640x640 1 coyote, 3.4ms
image 315/678 /home/michael/animal/unlabeled/7a92818fd0ca4294d166dfdf7d119c0a.jpg: 640x640 1 deer, 3.2ms
image 316/678 /home/michael/animal/unlabeled/7b2065c952063dafc0672acf19f082b2.jpg: 640x640 1 coyote, 4.1ms
image 317/678 /home/michael/animal/unlabeled/7b2fbf6eac97ea58834bf4ff0d630fa6.jpg: 640x640 1 deer, 3.2ms
image 318/678 /home/michael/animal/unlabeled/7b41fc94fe24eb1447492d74d38321d2.jpg: 640x640 1 coyote, 3.1ms
image 319/678 /home/michael/animal/unlabeled/7d340367fb03de0f2adf7b0d27b419e0.jpg: 640x640 1 coyote, 3.2ms
image 320/678 /home/michael/animal/unlabeled/7de6b662a9897e832c6c0f95db04389e.jpg: 640x640 1 deer, 3.1ms
image 321/678 /home/michael/animal/unlabeled/7e7965c909a33817bf2471b1d1402c96.jpg: 640x640 (no detections), 3.1ms
image 322/678 /home/michael/animal/unlabeled/7ea12c1f5f37ab73d1db4de74b544b76.jpg: 640x640 1 coyote, 3.3ms
image 323/678 /home/michael/animal/unlabeled/7fbb42ddac8c5d743f219f9327c838c6.jpg: 640x640 2 birds, 3.2ms
image 324/678 /home/michael/animal/unlabeled/7fbca000eb04a8c52c9d730bdd715d28.jpg: 640x640 1 bird, 3.2ms
image 325/678 /home/michael/animal/unlabeled/8059abc9da1f70311d91571ea765c91f.jpg: 640x640 1 coyote, 3.2ms
image 326/678 /home/michael/animal/unlabeled/815f84febc8476a1e89839e6f2eed8e0.jpg: 640x640 1 coyote, 3.1ms
image 327/678 /home/michael/animal/unlabeled/818030e51bb77182189170640c9054db.jpg: 640x640 1 bird, 3.2ms
image 328/678 /home/michael/animal/unlabeled/8221c426c4b3f32b1465e9ae597fa3e5.jpg: 640x640 1 deer, 3.1ms
image 329/678 /home/michael/animal/unlabeled/82517fe2cc5105dfca0566588774ae3e.jpg: 640x640 1 coyote, 3.2ms
image 330/678 /home/michael/animal/unlabeled/82ab3961fc70a2b7d1b2074bb18f5d5f.jpg: 640x640 1 coyote, 3.2ms
image 331/678 /home/michael/animal/unlabeled/82c1f0498b4ff25f0570ebefa940e65e.jpg: 640x640 1 rodent, 3.1ms
image 332/678 /home/michael/animal/unlabeled/82e957edc4c4ddac0b4ac1a586d2c442.jpg: 640x640 1 deer, 3.2ms
image 333/678 /home/michael/animal/unlabeled/8380b1b3adee1dc1d3315f8978c710b5.jpg: 640x640 2 coyotes, 3.2ms
image 334/678 /home/michael/animal/unlabeled/84641ccae632c54f233529eee9d3d86a.jpg: 640x640 1 deer, 3.2ms
image 335/678 /home/michael/animal/unlabeled/858d2d16a25073e3a58da6a6a764148a.jpg: 640x640 1 coyote, 3.1ms
image 336/678 /home/michael/animal/unlabeled/85ee5905036d2e7cc3bb514ddfe72aa5.jpg: 640x640 1 coyote, 4.2ms
image 337/678 /home/michael/animal/unlabeled/8712398637c0386f91811410e00be449.jpg: 640x640 1 coyote, 3.3ms
image 338/678 /home/michael/animal/unlabeled/887823c0475a625f7e4eb460e28fae58.jpg: 640x640 1 deer, 3.1ms
image 339/678 /home/michael/animal/unlabeled/88985f13087a0d0f31ff1de7b8b2d158.jpg: 640x640 2 deers, 3.2ms
image 340/678 /home/michael/animal/unlabeled/893d97eea72d07c264ef430e2d3a65c0.jpg: 640x640 1 coyote, 3.1ms
image 341/678 /home/michael/animal/unlabeled/8989e2a0c910e69c0aa05489844b47be.jpg: 640x640 1 bobcat, 4.4ms
image 342/678 /home/michael/animal/unlabeled/8a77fd6b36c5c65b79c6ad50aa89ccbd.jpg: 640x640 1 deer, 3.3ms
image 343/678 /home/michael/animal/unlabeled/8af29d7e970bc736e7533226857ac383.jpg: 640x640 1 deer, 3.1ms
image 344/678 /home/michael/animal/unlabeled/8b2cae3707ee6f2aaca2231f21d42148.jpg: 640x640 1 deer, 3.2ms
image 345/678 /home/michael/animal/unlabeled/8b87cb9c86081309ca26f7f8b1c08b0d.jpg: 640x640 1 coyote, 3.1ms
image 346/678 /home/michael/animal/unlabeled/8be6f58d798a8621416703057b98dfee.jpg: 640x640 1 deer, 4.4ms
image 347/678 /home/michael/animal/unlabeled/8c3dcf47b890cbf8f91f338914e0f7f5.jpg: 640x640 1 deer, 3.1ms
image 348/678 /home/michael/animal/unlabeled/8c4a0c8b1b93b497c8eb9e61f74a1d25.jpg: 640x640 (no detections), 3.2ms
image 349/678 /home/michael/animal/unlabeled/8c8272f37ef9423519b54f6077ca7cad.jpg: 640x640 1 deer, 3.2ms
image 350/678 /home/michael/animal/unlabeled/8cd27ce9e5c9609c11557148e222ac3f.jpg: 640x640 2 deers, 3.1ms
image 351/678 /home/michael/animal/unlabeled/8d77dc5bb09bfc0d2cef69767c5a1b44.jpg: 640x640 1 deer, 3.2ms
image 352/678 /home/michael/animal/unlabeled/8d8a76d6baebdf1b74ead51b41078333.jpg: 640x640 1 coyote, 1 deer, 3.1ms
image 353/678 /home/michael/animal/unlabeled/8db520f1908bfead00e0160ff4f4c056.jpg: 640x640 1 bird, 3.2ms
image 354/678 /home/michael/animal/unlabeled/8e336f04c0b5d4ab1bc5308744b392bd.jpg: 640x640 1 coyote, 3.2ms
image 355/678 /home/michael/animal/unlabeled/8e5483537d268d4a402e460c458343a8.jpg: 640x640 1 bird, 3.1ms
image 356/678 /home/michael/animal/unlabeled/8e74e19326d61cb8d8b880f829d860d9.jpg: 640x640 1 bobcat, 3.2ms
image 357/678 /home/michael/animal/unlabeled/8e9320446a41156e263148f1ed1f5fc7.jpg: 640x640 2 coyotes, 3.2ms
image 358/678 /home/michael/animal/unlabeled/8eb1547a5003616ba1223bb5d1680277.jpg: 640x640 1 coyote, 3.5ms
image 359/678 /home/michael/animal/unlabeled/8f4921575677c485611ce4dc2deae402.jpg: 640x640 1 bird, 3.2ms
image 360/678 /home/michael/animal/unlabeled/8f5f9b4ccd2dbedc73f05270cedab47c.jpg: 640x640 2 deers, 3.2ms
image 361/678 /home/michael/animal/unlabeled/8fafd83796be20e9b51609d76fc673d1.jpg: 640x640 1 coyote, 3.2ms
image 362/678 /home/michael/animal/unlabeled/8fdbc4f57c026f9675e8ebb38a694148.jpg: 640x640 1 deer, 3.2ms
image 363/678 /home/michael/animal/unlabeled/9046b046d5f5032389dbf33e8324aa84.jpg: 640x640 1 deer, 3.2ms
image 364/678 /home/michael/animal/unlabeled/90489638e6161312f1791bd3757e22cc.jpg: 640x640 (no detections), 3.3ms
image 365/678 /home/michael/animal/unlabeled/9074109fdbcb3af63cb9fd0dfceab239.jpg: 640x640 1 coyote, 4.1ms
image 366/678 /home/michael/animal/unlabeled/908b40fa1c90377ea5815e33f5c85422.jpg: 640x640 1 bobcat, 3.2ms
image 367/678 /home/michael/animal/unlabeled/914373d3afcc7e81425e47e8e7488615.jpg: 640x640 1 deer, 3.2ms
image 368/678 /home/michael/animal/unlabeled/91a571625b19b55df8c485f2dcbdf415.jpg: 640x640 1 deer, 3.3ms
image 369/678 /home/michael/animal/unlabeled/91a92210773ed288d121afb4ddc16b6c.jpg: 640x640 1 deer, 3.2ms
image 370/678 /home/michael/animal/unlabeled/91c751d612f0e02d8cf26f83bdec2448.jpg: 640x640 1 bird, 3.2ms
image 371/678 /home/michael/animal/unlabeled/91cddb9da107151289413ac5590606cd.jpg: 640x640 1 coyote, 3.2ms
image 372/678 /home/michael/animal/unlabeled/92387ec6ccf247d2eff05d3c431c3b93.jpg: 640x640 1 deer, 3.2ms
image 373/678 /home/michael/animal/unlabeled/92af5bef372aa729be43fc1d18ff0d64.jpg: 640x640 1 coyote, 3.2ms
image 374/678 /home/michael/animal/unlabeled/93213ff7ceb08a52b57ece1107737a28.jpg: 640x640 1 deer, 3.2ms
image 375/678 /home/michael/animal/unlabeled/93472eabac70058acb4e024601953669.jpg: 640x640 (no detections), 3.2ms
image 376/678 /home/michael/animal/unlabeled/93a3228d8ab37685c2dff8c431f841c3.jpg: 640x640 (no detections), 3.1ms
image 377/678 /home/michael/animal/unlabeled/93e26ff4ddc61fdfacff1d507f07abc0.jpg: 640x640 1 person, 3.1ms
image 378/678 /home/michael/animal/unlabeled/9468a67ae50443eab33511c7810d4923.jpg: 640x640 1 coyote, 3.2ms
image 379/678 /home/michael/animal/unlabeled/9494507a7b8afdeb928676b7c7300d1c.jpg: 640x640 1 coyote, 3.1ms
image 380/678 /home/michael/animal/unlabeled/94dc6e22f8685d087988e3b649b70914.jpg: 640x640 1 coyote, 4.1ms
image 381/678 /home/michael/animal/unlabeled/9541bbd2a065cfd0e224a462bd6675b2.jpg: 640x640 1 coyote, 3.2ms
image 382/678 /home/michael/animal/unlabeled/966a39509a254ebfa1efc53e789356cb.jpg: 640x640 1 deer, 3.1ms
image 383/678 /home/michael/animal/unlabeled/9686819b7a271b7fc260a82b02b5f97e.jpg: 640x640 1 deer, 3.2ms
image 384/678 /home/michael/animal/unlabeled/96960203350333d30e0903f8235e4398.jpg: 640x640 1 coyote, 3.2ms
image 385/678 /home/michael/animal/unlabeled/96df1baf253ff5e02901025853bd49cc.jpg: 640x640 2 birds, 1 person, 4.5ms
image 386/678 /home/michael/animal/unlabeled/976d00692c3faed263079c5837e55626.jpg: 640x640 1 deer, 3.2ms
image 387/678 /home/michael/animal/unlabeled/97be1314a4341efe61321ed1c4989fea.jpg: 640x640 1 bird, 3.1ms
image 388/678 /home/michael/animal/unlabeled/98a18e45feedae5f1e9f8ea57203602a.jpg: 640x640 1 deer, 3.2ms
image 389/678 /home/michael/animal/unlabeled/98c4c2fd7d676c43a24115279ebdb712.jpg: 640x640 1 deer, 3.1ms
image 390/678 /home/michael/animal/unlabeled/98fadb932e267734c683733c5aaa47c2.jpg: 640x640 1 coyote, 3.2ms
image 391/678 /home/michael/animal/unlabeled/9951704ae93dc374ddd57f3ab19e438d.jpg: 640x640 1 deer, 3.2ms
image 392/678 /home/michael/animal/unlabeled/9959bff0a707f9ffdd7f87d2ca95ab08.jpg: 640x640 2 deers, 3.2ms
image 393/678 /home/michael/animal/unlabeled/995a9eb1ab3bd76c07a2ac8663c6ff4a.jpg: 640x640 1 deer, 3.2ms
image 394/678 /home/michael/animal/unlabeled/9986e676706cb60b475843ccce30950b.jpg: 640x640 1 deer, 3.2ms
image 395/678 /home/michael/animal/unlabeled/9a1a69ca2390f48d3c1e93fb29a0bd15.jpg: 640x640 1 deer, 3.2ms
image 396/678 /home/michael/animal/unlabeled/9a5765c11edbf12092f51ace5656e71a.jpg: 640x640 1 person, 3.1ms
image 397/678 /home/michael/animal/unlabeled/9aaa6f410a460de5a91d2b756e11a3ac.jpg: 640x640 1 deer, 3.2ms
image 398/678 /home/michael/animal/unlabeled/9b28908d51da0f4491303d0d4dbdd2d1.jpg: 640x640 1 pig, 3.1ms
image 399/678 /home/michael/animal/unlabeled/9b3c88a4c2facf387af3ec4738a2aacd.jpg: 640x640 1 coyote, 1 pig, 3.2ms
image 400/678 /home/michael/animal/unlabeled/9b7bb13dc95bdc74b160c24c3216f8e9.jpg: 640x640 1 bird, 1 person, 3.2ms
image 401/678 /home/michael/animal/unlabeled/9c15c89d0c597f62e4e83bd765674586.jpg: 640x640 1 deer, 3.2ms
image 402/678 /home/michael/animal/unlabeled/9c638c48ac107d869678cd255c0d1aec.jpg: 640x640 1 coyote, 3.2ms
image 403/678 /home/michael/animal/unlabeled/9e16babe20ee4b475f87d4629a597958.jpg: 640x640 (no detections), 3.2ms
image 404/678 /home/michael/animal/unlabeled/9e4e80ace7e9c9100a67c3a91cc4cc06.jpg: 640x640 1 pig, 3.2ms
image 405/678 /home/michael/animal/unlabeled/9e59455f8bfe4b8a6abcedf5feab1ee6.jpg: 640x640 1 pig, 3.2ms
image 406/678 /home/michael/animal/unlabeled/9e6327fcf9bec89af44108bf92f2ce6c.jpg: 640x640 1 deer, 3.2ms
image 407/678 /home/michael/animal/unlabeled/9e82883fa35a30ee410e4e08810f23c8.jpg: 640x640 (no detections), 3.2ms
image 408/678 /home/michael/animal/unlabeled/9e8d8559ef74dc095c86a4c76575663c.jpg: 640x640 1 deer, 3.2ms
image 409/678 /home/michael/animal/unlabeled/9e90e9108ec354b212b8302644bf78cb.jpg: 640x640 1 pig, 3.4ms
image 410/678 /home/michael/animal/unlabeled/9f0a2e1f9e3debde68a1cd4d5fb4d6d0.jpg: 640x640 1 coyote, 3.2ms
image 411/678 /home/michael/animal/unlabeled/9f2aed8a81c0fdf58b43e3831584dd92.jpg: 640x640 (no detections), 3.2ms
image 412/678 /home/michael/animal/unlabeled/9f4027de1dc1adb71358764edcd0afa6.jpg: 640x640 2 deers, 3.2ms
image 413/678 /home/michael/animal/unlabeled/9f60571e1b46db93e373608f09c3c926.jpg: 640x640 1 deer, 4.3ms
image 414/678 /home/michael/animal/unlabeled/9f606e7a1b041c3f8476402f86d0463a.jpg: 640x640 1 coyote, 3.2ms
image 415/678 /home/michael/animal/unlabeled/a0bf0dd0c24eb8b9641c7298434c9f0b.jpg: 640x640 1 bird, 3.1ms
image 416/678 /home/michael/animal/unlabeled/a0cb38142ad45cf32360802636fdaca9.jpg: 640x640 1 bird, 1 person, 3.2ms
image 417/678 /home/michael/animal/unlabeled/a0e27ac3b3b89c925e2b85d2384dbcb0.jpg: 640x640 (no detections), 3.2ms
image 418/678 /home/michael/animal/unlabeled/a0fb6eeae4ba378f9798c0de83771a3a.jpg: 640x640 (no detections), 3.7ms
image 419/678 /home/michael/animal/unlabeled/a102e1a9681c8baba9c1eb1e17462113.jpg: 640x640 1 coyote, 1 pig, 3.3ms
image 420/678 /home/michael/animal/unlabeled/a28c3f472baab81864eaa407024b36e0.jpg: 640x640 1 deer, 3.1ms
image 421/678 /home/michael/animal/unlabeled/a2c52038ca1c1736f4da93cab44723cb.jpg: 640x640 1 deer, 3.2ms
image 422/678 /home/michael/animal/unlabeled/a34ab21cd410fe5e014a7b4772e58869.jpg: 640x640 1 bobcat, 3.1ms
image 423/678 /home/michael/animal/unlabeled/a3d8501bae218f499603e92ba0eedb1f.jpg: 640x640 1 coyote, 3.2ms
image 424/678 /home/michael/animal/unlabeled/a4df5256ad37acacc7bb5c6503ef80e6.jpg: 640x640 1 deer, 3.2ms
image 425/678 /home/michael/animal/unlabeled/a55908ad9de801cb13a3e1bfc5194b8d.jpg: 640x640 1 bobcat, 3.7ms
image 426/678 /home/michael/animal/unlabeled/a55bc2ee139521b84d7a1f8598e1c0a9.jpg: 640x640 2 birds, 3.4ms
image 427/678 /home/michael/animal/unlabeled/a5b6d51855d1053cb2b0f650d0f39353.jpg: 640x640 1 deer, 3.2ms
image 428/678 /home/michael/animal/unlabeled/a5b6e9235b7e7ac77ec4baddc9157755.jpg: 640x640 1 coyote, 3.2ms
image 429/678 /home/michael/animal/unlabeled/a62806a1217faf748b10452acc98d87a.jpg: 640x640 2 coyotes, 3.2ms
